case_id,party_number,victim_number,accident_year,collision_time,day_of_week,weather_1,primary_coll_factor,type_of_collision,at_fault,party_sex,party_soberiety,oaf_1,move_pre_acc,vehicle_year,vehicle_make,stwd_vehicle_type,race,road_surface,road_cond_1,lighting,point_x,point_y,victim_age,severe_injury,safety_equip_used,victim_sex,victim_seating_postion,victim_ejected
8670195,1,1,2018,1745,6,A,A,G,Y,M,A,N,E,1985,TOYOTA,D,H,A,H,A,-117.9666748,34.13965988,75,0,GM,F,3,0
8799906,2,1,2018,805,3,A,A,D,N,M,A,N,E,1998,CHEVROLET,D,H,A,H,A,-118.467659,34.22827148,33,0,GP,M,1,0
8799906,2,2,2018,805,3,A,A,D,N,M,A,N,E,1998,CHEVROLET,D,H,A,H,A,-118.467659,34.22827148,40,0,GP,M,3,0
8804756,2,1,2019,700,4,A,A,D,N,M,A,N,B,2015,CHEVROLET,D,H,A,H,A,-118.4355087,34.26688766,34,0,GL,M,1,0
8821215,2,1,2019,910,5,A,A,B,N,M,A,N,B,2017,CHEVROLET,D,W,A,H,A,-118.2256165,34.1236763,49,0,GL,M,1,0
90517472,1,1,2017,1420,4,A,A,F,Y,M,A,N,M,1990,GMC,D,W,A,H,A,-117.85356,34.61649001,42,0,GM,M,1,1
90575342,1,1,2017,1700,1,A,A,C,N,M,A,N,A,2015,TOYT,D,H,A,H,A,-118.0212215,34.14296783,57,0,GM,M,1,0
90723047,2,1,2018,2214,3,A,A,C,N,F,A,N,B,2004,TOYT,D,H,A,H,C,-118.1044617,33.89115906,54,0,GM,F,1,0
90812921,2,1,2018,1351,7,A,A,C,N,M,A,N,B,2003,DODG,D,H,A,H,A,-117.823555,34.009758,17,0,GM,F,4,0
90812921,2,2,2018,1351,7,A,A,C,N,M,A,N,B,2003,DODG,D,H,A,H,A,-117.823555,34.009758,15,0,GM,F,6,0
90818583,1,1,2018,1130,2,A,A,C,Y,F,A,N,H,1997,TOYOTA,D,W,A,H,A,-118.2825775,34.15219879,74,0,GL,F,1,0
90918388,1,1,2019,1955,4,A,A,D,Y,F,A,N,B,2016,TOYT,D,H,B,H,C,-118.0408173,33.92200089,35,0,GL,F,1,0
90932314,2,1,2019,1243,6,A,A,C,N,M,A,N,H,2017,TOYO,D,H,A,H,A,-118.5346451,34.17290115,44,0,GM,F,3,0
90932314,2,2,2019,1243,6,A,A,C,N,M,A,N,H,2017,TOYO,D,H,A,H,A,-118.5346451,34.17290115,8,0,GM,F,6,0
8460450,2,1,2017,1739,5,A,A,B,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.1937701,33.79530011,85,0,GM,M,3,0
8495302,1,1,2017,1831,3,A,A,D,Y,M,A,N,E,1996,CHEVROLET,D,H,A,H,C,-118.2050801,33.96000003,77,0,GM,M,1,0
8510292,2,1,2017,1745,3,B,A,C,N,M,A,N,A,2015,NISSAN,D,H,A,H,A,-118.1198594,33.96409445,69,0,GM,M,1,0
8578273,3,1,2018,1115,1,A,A,C,N,M,A,G,B,2014,TOYOTA,D,H,A,H,A,-118.5025406,34.23202515,50,0,GM,M,1,0
8948806,2,1,2019,1358,2,A,A,D,N,F,A,N,B,2008,DODGE,D,B,A,H,A,-118.2195663,34.7330513,56,0,GM,F,1,0
90546223,2,1,2017,2007,5,A,A,C,N,M,A,N,A,2017,CHEV,D,H,A,H,C,-118.170829,33.94367341,29,0,GM,F,3,0
90546223,2,2,2017,2007,5,A,A,C,N,M,A,N,A,2017,CHEV,D,H,A,H,C,-118.170829,33.94367341,29,0,GM,M,1,0
90583209,1,1,2017,1815,1,A,A,F,Y,M,A,L,M,2006,TOYO,D,W,A,H,A,-118.566474,34.37733724,42,0,GM,M,1,0
90583209,1,2,2017,1815,1,A,A,F,Y,M,A,L,M,2006,TOYO,D,W,A,H,A,-118.566474,34.37733724,32,0,GP,M,3,0
90649299,5,1,2018,1455,3,A,A,C,N,M,A,H,A,2003,TOYOTA,D,W,A,H,A,-118.4734116,34.23701096,50,0,GM,M,1,0
90832030,2,1,2018,1339,1,A,A,C,N,F,A,N,H,2006,NISSAN,D,W,A,H,A,-118.0553055,34.01570511,73,0,GM,F,1,0
90884999,1,1,2018,15,7,A,A,E,Y,M,B,A,M,2014,CHEV,D,H,A,H,C,-117.9116135,33.97148895,29,0,CP,M,3,0
90884999,1,2,2018,15,7,A,A,E,Y,M,B,A,M,2014,CHEV,D,H,A,H,C,-117.9116135,33.97148895,20,1,AL,M,6,0
90884999,1,3,2018,15,7,A,A,E,Y,M,B,A,M,2014,CHEV,D,H,A,H,C,-117.9116135,33.97148895,26,0,GL,M,1,0
90917218,2,1,2019,550,4,A,A,C,N,M,A,N,A,2004,DODG,D,H,A,H,C,-118.2053986,33.84964752,38,0,GM,M,1,0
90963859,1,1,2019,2103,2,A,A,B,Y,M,B,A,J,2002,CHEV,D,H,A,H,D,-118.4284744,34.25030518,27,0,GL,M,1,0
90984662,1,1,2019,645,2,B,A,E,Y,M,A,N,R,2004,NISS,D,H,B,H,A,-118.4741135,34.18966675,59,0,GL,M,1,0
91049657,1,1,2019,138,2,A,A,E,Y,M,A,N,R,2011,NISS,D,H,A,H,D,-118.7364197,34.63474655,22,0,GL,M,1,0
91143185,2,1,2019,1318,6,A,A,D,N,M,A,N,B,2015,CHEV,D,H,A,H,A,-118.2315292,33.97473145,57,1,GL,F,3,0
91143185,2,2,2019,1318,6,A,A,D,N,M,A,N,B,2015,CHEV,D,H,A,H,A,-118.2315292,33.97473145,64,0,GL,M,1,0
7199915,2,1,2017,1252,2,C,A,D,N,M,A,N,B,1993,DODGE,D,H,B,H,A,-118.0672401,34.56183001,18,0,GM,M,1,0
8772059,1,1,2018,1335,2,A,A,A,Y,M,A,E,L,2017,GMC,D,H,A,H,A,-118.4429245,34.15083694,66,0,GM,M,3,0
8795694,3,1,2019,1826,3,A,A,D,N,M,A,N,A,2006,TOYOTA,D,W,A,H,C,-118.11233,34.64593,70,0,GM,M,1,0
8795694,3,2,2019,1826,3,A,A,D,N,M,A,N,A,2006,TOYOTA,D,W,A,H,C,-118.11233,34.64593,62,0,GM,F,3,0
8860787,1,1,2019,1500,2,A,A,D,Y,M,A,N,E,1991,NISSAN,D,H,A,H,A,-118.2916107,33.90914917,72,0,GM,F,1,0
8860787,1,2,2019,1500,2,A,A,D,Y,M,A,N,E,1991,NISSAN,D,H,A,H,A,-118.2916107,33.90914917,64,0,GM,M,2,0
8939285,2,1,2019,1501,2,A,A,D,N,M,A,N,B,1997,DODGE,D,H,A,H,A,-118.1565628,34.60548401,17,0,GL,M,1,0
8939285,2,2,2019,1501,2,A,A,D,N,M,A,N,B,1997,DODGE,D,H,A,H,A,-118.1565628,34.60548401,17,0,GL,M,3,0
90372460,2,1,2017,2020,3,B,A,D,N,F,A,N,B,2001,TOYO,D,H,A,H,C,-118.18932,34.02828007,30,0,GM,F,1,0
90445062,2,1,2017,1545,4,A,A,C,N,M,A,N,A,2013,TOYO,D,H,A,H,A,-118.4780688,34.02050365,35,0,GM,M,1,0
90475681,3,1,2017,1230,7,A,A,C,N,M,A,G,H,2016,TOYT,D,W,A,H,A,-118.4999402,34.3232097,28,0,GM,M,1,0
90701117,2,1,2018,2035,5,A,A,B,N,M,A,N,B,2013,CHEV,D,H,A,H,C,-118.2361526,33.92797852,23,0,GM,M,1,0
90701117,2,2,2018,2035,5,A,A,B,N,M,A,N,B,2013,CHEV,D,H,A,H,C,-118.2361526,33.92797852,24,0,GM,F,3,0
90804367,2,1,2018,1620,7,A,A,D,N,M,A,N,B,2002,FORD,D,W,A,H,A,-118.0467682,33.91878128,56,0,GM,M,1,0
91141858,2,1,2019,1215,1,A,A,C,N,M,A,N,H,2002,FORD,D,W,A,H,A,-118.4681168,34.15304947,25,0,GM,M,1,0
8426448,1,1,2017,745,1,A,A,D,Y,M,A,N,E,2013,FORD,D,W,A,H,A,-118.5951001,34.21986007,43,0,GM,F,3,0
8462852,1,1,2017,2147,7,A,A,D,N,M,A,N,B,2016,DODGE,D,H,A,H,C,-118.0604301,33.96356002,998,0,GM,M,3,0
8464006,2,1,2017,2220,5,A,A,B,N,M,A,N,B,2002,GMC,D,H,A,H,C,-118.5032508,34.22119,21,0,GL,M,1,0
8491920,1,1,2017,1020,1,A,A,A,Y,M,A,N,N,2006,CHEVROLET,D,B,A,H,A,-118.1988069,34.06489816,42,0,GM,M,1,0
8564719,1,1,2018,1100,2,B,A,D,Y,F,A,ZZ,E,2012,CHEVROLET,D,W,A,H,A,-118.1480484,34.69199371,85,0,GM,M,3,0
8609775,1,2,2018,1650,5,A,A,C,Y,M,A,F,B,2003,FORD,D,H,A,H,A,-118.4493027,34.20846176,998,0,GM,M,6,0
8638837,1,1,2018,600,7,A,A,H,Y,M,A,N,C,2008,CHEVROLET,D,W,A,H,A,-118.0993195,34.5794487,52,0,GL,M,1,0
8834738,1,1,2019,815,1,B,A,D,Y,M,A,N,G,2004,CHEVROLET,D,W,A,H,A,-118.2202988,34.11923981,28,0,GM,F,3,0
8907805,2,1,2019,1710,4,A,A,B,N,M,A,N,D,2017,FORD,D,H,A,H,A,-118.0639572,33.92372131,22,0,GM,M,2,0
8907805,2,2,2019,1710,4,A,A,B,N,M,A,N,D,2017,FORD,D,H,A,H,A,-118.0639572,33.92372131,50,0,GM,M,3,0
8920603,2,1,2019,1625,4,A,A,B,N,F,H,N,B,2017,CHEVROLET,D,W,A,H,A,-117.7941208,34.11394882,36,0,GM,F,2,0
8920603,2,2,2019,1625,4,A,A,B,N,F,H,N,B,2017,CHEVROLET,D,W,A,H,A,-117.7941208,34.11394882,7,0,MQ,F,4,0
8920603,2,3,2019,1625,4,A,A,B,N,F,H,N,B,2017,CHEVROLET,D,W,A,H,A,-117.7941208,34.11394882,5,0,MQ,M,5,0
8950834,2,1,2019,910,1,B,A,C,N,M,A,N,A,1974,VOLKSWAGEN,D,H,A,H,A,-118.1810684,34.1142807,70,0,DM,M,1,0
90412941,2,1,2017,950,4,A,A,C,N,M,A,N,B,2013,TOYO,D,W,A,H,A,-118.5279293,34.34201329,67,0,GM,F,3,0
90811597,2,1,2018,1100,3,A,A,C,N,M,A,N,A,2000,DODG,D,W,A,H,A,-118.0855026,33.87644577,45,0,GM,M,1,0
90884733,1,1,2018,1755,3,C,A,F,Y,M,A,N,M,2008,FORD,D,B,B,H,D,-118.5775299,34.04717255,36,0,GM,M,1,0
90889615,2,1,2018,1310,4,A,A,D,N,F,A,N,B,2003,NISS,D,H,A,H,A,-118.0281601,33.94262695,89,0,GM,F,3,0
91099569,1,1,2019,1925,4,A,A,B,Y,M,A,N,B,2013,CHEVROLE,D,B,A,H,D,-118.0990982,33.93667221,36,0,GM,M,1,0
8446563,2,1,2017,1230,7,A,A,A,N,M,A,N,B,1995,TOYOTA,D,H,A,H,A,-118.27886,34.01111006,998,0,HM,M,3,0
8493661,1,1,2017,1400,5,A,A,G,Y,M,A,F,E,2007,CHEVROLET,D,W,A,H,A,-118.41379,34.16125011,55,0,GM,M,2,0
8741294,3,1,2018,2225,7,A,A,D,N,M,A,N,B,2006,TOYOTA,D,H,A,H,C,-118.5410995,34.42258072,16,0,GM,M,4,0
8741294,3,2,2018,2225,7,A,A,D,N,M,A,N,B,2006,TOYOTA,D,H,A,H,C,-118.5410995,34.42258072,16,0,GM,M,6,0
8804784,2,1,2019,1830,6,A,A,D,N,M,B,A,B,2012,DODGE,D,H,A,H,C,-118.4051132,34.27842331,29,0,GM,M,1,0
8831551,2,1,2019,1428,2,A,A,D,N,M,A,N,E,2002,FORD,D,H,A,D,A,-118.1174011,33.89139557,34,0,GM,M,1,0
8952955,1,1,2019,1140,5,B,A,C,Y,M,A,N,B,2004,CHEVROLET,D,W,A,H,A,-118.2355118,34.10026932,57,0,GL,M,1,0
8967665,1,1,2019,1500,1,A,A,C,Y,M,A,N,B,1999,FORD,D,H,A,H,A,-118.4218597,34.26628113,25,0,GL,M,1,0
8973182,2,1,2019,1350,4,A,A,D,N,M,A,N,B,2006,CHEVROLET,D,H,A,H,A,-118.3527222,33.92913055,68,0,GL,M,1,0
90380111,2,1,2017,1535,3,A,A,B,Y,F,A,N,J,2009,FORD,D,W,A,H,A,-118.5709512,34.38160371,59,0,GM,F,3,0
90458052,2,1,2017,1414,5,A,A,C,N,M,A,N,H,1990,CHEV,D,W,A,D,A,-117.9403319,34.0725285,29,0,GM,M,1,0
90792817,1,1,2018,1755,7,A,A,F,Y,M,A,N,M,1988,TOYO,D,H,A,H,A,-117.8240509,34.60534668,62,0,GM,M,1,0
90877455,2,1,2018,1734,6,A,A,C,N,M,A,G,B,2017,FORD,D,H,A,H,D,-118.177475,34.01834106,22,0,GM,M,1,0
90877455,2,2,2018,1734,6,A,A,C,N,M,A,G,B,2017,FORD,D,H,A,H,D,-118.177475,34.01834106,56,0,GM,F,6,0
90877455,2,3,2018,1734,6,A,A,C,N,M,A,G,B,2017,FORD,D,H,A,H,D,-118.177475,34.01834106,18,0,GM,M,3,0
90884257,2,1,2018,447,7,A,A,A,N,M,A,N,B,2006,TOYO,D,W,A,H,D,-118.318718,34.47094345,51,1,GL,M,1,0
90884257,2,2,2018,447,7,A,A,A,N,M,A,N,B,2006,TOYO,D,W,A,H,D,-118.318718,34.47094345,17,1,GL,F,3,0
90958633,2,1,2019,1306,7,A,A,C,N,F,A,N,A,2006,TOYT,D,W,A,H,A,-118.049614,33.89502716,23,0,GP,M,6,0
90995827,1,1,2019,1510,6,A,A,C,N,M,A,N,A,1997,GMC,D,H,A,H,A,-118.2160873,34.06466675,49,0,GM,M,1,0
91140541,2,1,2019,1900,1,A,A,C,N,M,A,N,A,2018,CHEV,D,W,A,H,D,-117.9750366,34.06833649,58,0,GM,M,1,0
8374820,1,1,2017,150,5,B,A,B,Y,M,B,A,N,2009,CHEVROLET,D,B,A,H,C,-118.452045,34.17211,35,0,GL,M,1,0
8421712,1,1,2017,1423,1,A,A,D,Y,M,A,N,B,2004,CHEVROLET,D,W,A,H,A,-118.1339764,34.58473598,63,0,GL,M,1,0
8421712,1,2,2017,1423,1,A,A,D,Y,M,A,N,B,2004,CHEVROLET,D,W,A,H,A,-118.1339764,34.58473598,59,0,GL,F,3,0
8780138,1,1,2018,1610,6,A,A,G,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.045105,34.5654335,29,0,GM,M,3,0
8780138,1,2,2018,1610,6,A,A,G,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.045105,34.5654335,56,0,GM,M,6,0
8805317,3,1,2019,900,1,A,A,C,N,M,A,N,A,2004,FORD,D,W,A,H,A,-118.1568222,34.68311691,998,0,GM,M,1,0
8942894,2,1,2019,1800,6,A,A,C,N,M,G,G,E,2016,TOYOTA,D,W,A,H,A,-118.3446579,34.04788971,59,0,GM,F,3,0
8942894,2,2,2019,1800,6,A,A,C,N,M,G,G,E,2016,TOYOTA,D,W,A,H,A,-118.3446579,34.04788971,37,0,GM,F,5,0
8942894,2,3,2019,1800,6,A,A,C,N,M,G,G,E,2016,TOYOTA,D,W,A,H,A,-118.3446579,34.04788971,0,0,MQ,M,6,0
8942894,2,4,2019,1800,6,A,A,C,N,M,G,G,E,2016,TOYOTA,D,W,A,H,A,-118.3446579,34.04788971,66,0,GM,F,4,3
90536530,1,1,2017,1020,2,A,A,C,Y,M,A,N,B,1997,FORD,D,H,A,H,A,-118.2701074,33.87275781,63,0,GL,M,1,0
90633212,2,1,2018,1510,2,A,A,C,N,M,A,N,A,2017,FORD,D,W,A,H,A,-118.207428,33.79277039,73,0,GM,M,1,0
90746928,2,1,2018,1240,6,A,A,C,N,M,A,N,H,2008,FORD,D,A,A,H,A,-118.3332214,34.26344299,59,0,GM,F,3,0
90904050,2,1,2018,532,6,A,A,C,N,M,A,N,B,2002,CHEV,D,H,A,H,C,-118.0002213,34.06290054,50,0,GM,M,1,0
91028235,2,1,2019,900,1,B,A,C,N,M,A,N,A,2018,DODGE,D,H,A,H,A,-118.2822647,34.1517601,37,0,GM,M,1,0
91028235,2,2,2019,900,1,B,A,C,N,M,A,N,A,2018,DODGE,D,H,A,H,A,-118.2822647,34.1517601,20,0,GP,F,4,0
91095932,1,1,2019,600,1,A,A,E,Y,M,A,A,C,2003,DODG,D,W,A,H,C,-118.6220474,34.49272919,63,0,GM,M,1,0
91156152,2,1,2019,2335,5,A,A,D,N,M,A,N,B,1997,DODG,D,W,A,H,C,-118.2465286,33.98204041,27,0,GL,M,1,0
8311126,2,1,2017,1950,5,C,A,D,N,M,A,N,B,2001,TOYOTA,D,H,B,H,C,-118.2934201,33.76392012,21,0,GM,M,1,0
8472593,1,1,2017,625,5,A,A,D,Y,M,A,N,E,2007,TOYOTA,D,H,A,H,A,-118.4851501,34.22838004,52,0,GM,M,1,0
8563734,1,1,2018,2131,7,A,A,B,Y,M,B,A,E,2017,FORD,D,W,A,H,C,-117.7966309,34.03107834,35,0,GM,M,3,0
8915345,2,1,2019,740,1,A,A,D,N,M,A,N,O,1996,NISSAN,D,H,A,H,A,-118.3038483,33.83114624,52,0,HM,M,1,0
8915345,2,2,2019,740,1,A,A,D,N,M,A,N,O,1996,NISSAN,D,H,A,H,A,-118.3038483,33.83114624,64,0,HM,M,2,0
8974043,1,1,2019,650,6,A,A,A,Y,M,A,N,N,1998,FORD,D,H,A,H,A,-118.4662018,34.20299911,39,0,GM,M,1,0
8980488,2,1,2019,1419,3,A,A,D,N,F,A,A,B,2012,TOYOTA,D,W,A,H,A,-117.7692261,34.11463547,54,0,GL,F,1,0
8980488,2,2,2019,1419,3,A,A,D,N,F,A,A,B,2012,TOYOTA,D,W,A,H,A,-117.7692261,34.11463547,15,0,GL,M,3,0
9018659,1,1,2019,945,1,A,A,C,Y,M,A,N,B,1991,CHEVROLET,D,O,A,H,A,-118.320755,33.725914,16,0,GM,M,3,0
9024186,3,1,2019,1400,3,A,A,A,N,F,A,N,B,2013,TOYOTA,D,H,A,H,A,-118.3407669,34.25958633,47,0,GL,F,1,0
90493533,1,1,2017,735,4,A,A,C,Y,M,A,N,B,2004,CHEV,D,H,A,H,A,-118.5585209,34.1737356,52,0,GM,M,3,0
90566784,1,1,2017,1340,1,A,A,C,Y,M,A,N,B,1999,FORD,D,O,A,H,A,-118.2535016,33.82907899,38,0,GM,M,1,0
90642649,2,1,2018,2205,3,B,A,C,N,M,A,A,A,1997,CHEV,D,H,A,H,C,-118.2596054,33.91635895,6,0,MU,F,3,0
90721658,1,1,2018,1635,5,A,A,C,N,M,A,A,B,2002,TOYO,D,H,A,H,A,-118.438446,34.2600174,51,0,GM,M,1,0
90847075,1,1,2018,1330,4,A,A,C,N,M,A,N,B,2016,CHEV,D,O,A,H,A,-118.2941055,34.08063507,32,0,GM,M,1,0
91111683,1,1,2019,944,7,A,A,E,Y,M,B,A,M,2017,TOYOTA,D,W,A,H,A,-118.6059875,34.44081116,30,0,GL,M,1,0
8298155,1,1,2017,1330,2,B,A,C,Y,M,A,N,B,2016,GMC,D,H,A,H,A,-118.1775205,33.96920339,20,0,GL,M,1,0
8493642,2,1,2017,540,1,B,A,D,N,M,A,N,B,2004,TOYOTA,D,H,A,H,A,-118.4199281,34.17939943,57,0,GM,M,1,0
8526920,2,1,2017,1753,5,A,A,C,N,M,A,N,H,2003,DODGE,D,H,A,H,C,-117.7832399,34.06155976,55,0,GM,M,1,0
8627074,1,1,2018,1457,2,A,A,E,Y,M,A,N,C,1993,TOYOTA,D,H,A,H,A,-118.0465851,33.88873672,53,0,GM,M,1,0
8662174,1,1,2018,2130,7,A,A,A,Y,F,A,N,E,2008,TOYOTA,D,W,A,H,C,-118.5410995,34.42258072,48,0,MP,F,1,0
8668294,1,1,2018,2155,5,A,A,D,Y,M,A,N,E,2007,NISSAN,D,W,A,H,C,-118.5858612,34.16646957,18,0,GM,M,1,0
8719333,1,1,2018,1455,1,A,A,C,Y,M,A,N,B,1988,TOYOTA,D,H,A,H,A,-118.4203033,34.29831314,22,0,GM,M,1,0
8948822,2,1,2019,958,6,A,A,D,Y,M,A,N,E,2003,TOYOTA,D,O,A,H,A,-118.1735992,33.79713058,23,0,GM,M,1,0
90434716,2,1,2017,1515,5,A,A,C,N,M,A,N,A,1994,TOYT,D,H,A,H,A,-118.3146463,34.15444555,43,0,GM,M,1,0
90456964,2,1,2017,1150,4,A,A,C,N,M,A,N,H,2006,CHEV,D,H,A,H,A,-118.4349409,34.15574087,38,0,GM,M,1,0
90508157,3,1,2017,1505,3,A,A,C,N,M,A,N,A,2000,FORD,D,O,A,H,A,-118.1025016,33.87675793,52,0,GM,M,1,0
90700934,2,1,2018,535,6,A,A,C,N,M,A,N,A,1994,FORD,D,H,A,H,C,-118.259819,34.15626907,28,0,GM,M,1,0
90700934,2,2,2018,535,6,A,A,C,N,M,A,N,A,1994,FORD,D,H,A,H,C,-118.259819,34.15626907,28,0,GM,M,3,0
90740782,2,1,2018,1125,4,B,A,C,N,M,A,N,A,2013,NISSAN,D,H,A,H,A,-117.8620834,33.99775314,25,0,GM,M,1,0
8481007,1,1,2017,1459,3,A,A,A,Y,M,A,N,E,1989,TOYOTA,D,H,A,H,A,-117.7413301,34.05532011,66,0,GM,M,1,0
8509739,1,1,2017,2010,6,A,A,C,Y,M,A,ZZ,A,2008,CHEVROLET,D,H,A,H,C,-118.1870207,34.11767461,20,0,GM,M,1,0
8509739,1,2,2017,2010,6,A,A,C,Y,M,A,ZZ,A,2008,CHEVROLET,D,H,A,H,C,-118.1870207,34.11767461,998,0,GM,F,3,0
8533283,1,1,2017,1057,1,A,A,C,Y,F,A,N,B,2002,FORD,D,W,A,H,A,-118.0151889,34.14030326,50,0,GL,F,1,0
8711146,1,1,2018,1100,1,A,A,A,Y,M,A,N,D,2015,GMC,D,H,A,H,A,-118.446785,34.18867874,47,0,GL,M,1,0
8726803,1,1,2018,1520,7,A,A,D,Y,M,A,N,E,2005,TOYOTA,D,H,A,H,A,-118.4580765,34.41615295,43,0,GM,M,1,0
8909310,2,1,2019,1455,7,A,A,D,N,M,A,N,E,2017,FORD,D,H,A,H,A,-118.4330826,34.42292023,36,0,GM,M,1,0
8924740,4,1,2019,1637,4,A,A,C,N,M,A,N,A,1993,TOYOTA,D,H,A,H,A,-118.0516968,34.06274414,59,0,GM,F,3,0
8936717,2,1,2019,1159,4,A,A,A,N,F,A,N,B,2006,NISSAN,D,O,A,H,A,-118.1384811,34.57975006,58,0,GM,F,1,0
8951326,2,1,2019,1750,2,A,A,D,N,M,A,N,B,1994,TOYOTA,D,H,A,H,A,-118.0658264,33.96466827,41,0,GP,F,3,0
9005755,1,1,2019,1508,4,A,A,C,Y,M,A,G,H,2013,DODGE,D,W,A,H,A,-118.4960785,34.42110825,25,0,GM,F,3,0
90678976,2,1,2018,635,4,A,A,C,N,M,A,N,H,1996,TOYT,D,H,A,H,A,-118.2856598,33.88842773,28,0,GM,M,1,0
90761231,5,1,2018,1555,5,A,A,C,N,M,A,N,A,1985,NISS,D,H,A,H,A,-118.4197311,34.1566658,19,0,GP,M,1,0
90882026,2,1,2018,1030,1,A,A,A,N,M,A,N,A,2008,CHEV,D,H,A,H,A,-118.2652512,33.89430618,21,0,GL,M,1,0
91113406,3,1,2019,535,3,A,A,B,N,M,A,N,A,2003,DODGE,D,H,A,H,C,-118.5023041,34.32433319,2,0,MQ,M,5,0
8481023,2,1,2017,1025,6,A,A,D,N,M,A,N,B,1993,GMC,D,H,A,H,A,-117.75316,34.07678006,52,0,GM,M,1,0
8588581,2,1,2018,1840,5,A,A,D,N,M,A,N,B,1998,FORD,D,B,A,H,C,-118.2412109,34.04254913,53,0,GM,M,1,0
8588581,2,2,2018,1840,5,A,A,D,N,M,A,N,B,1998,FORD,D,B,A,H,C,-118.2412109,34.04254913,56,0,GM,F,3,0
8613582,1,1,2018,2339,7,A,A,F,Y,M,H,N,B,2002,TOYOTA,D,B,A,H,C,-118.3374939,33.97437286,62,0,GM,M,1,0
8634866,2,1,2018,1610,4,A,A,A,N,M,A,N,B,2004,CHEVROLET,D,W,A,H,A,-118.3485565,34.20940781,53,0,GL,M,1,0
8654740,3,1,2018,1450,3,A,A,C,N,M,A,N,A,2018,CHEVROLET,D,W,A,H,A,-117.7193069,34.09473419,54,0,GM,M,1,0
8701839,2,1,2018,430,4,A,A,D,N,M,A,N,B,2013,TOYOTA,D,H,A,H,C,-118.2540894,34.04071045,24,0,GL,M,1,0
8763280,2,1,2018,1925,2,A,A,D,N,M,A,N,B,2011,FORD,D,W,A,H,C,-118.3897018,34.03328705,66,0,GL,M,1,0
8791944,2,1,2018,1530,1,B,A,C,N,M,A,N,A,2002,TOYOTA,D,H,A,H,A,-118.5885773,34.26573563,42,0,GL,M,1,0
8822318,1,1,2019,1716,1,A,A,C,Y,M,A,N,B,2017,FORD,D,W,A,H,A,-118.0311737,33.96215439,72,0,GM,M,1,0
90481336,2,1,2017,825,4,B,A,C,N,M,A,N,H,2016,CHEV,D,H,A,H,A,-117.9100432,33.99418832,40,0,GM,M,1,0
90618232,1,1,2017,615,3,A,A,C,Y,M,A,N,B,1994,TOYT,D,H,A,H,B,-118.5401,34.17325003,32,0,GP,M,1,0
90632376,2,1,2017,1745,7,A,A,C,N,M,A,N,H,2004,NISS,D,H,A,H,C,-118.2159077,34.06268666,46,0,GM,M,1,0
90642533,1,1,2018,1440,4,A,A,D,Y,M,A,N,B,2016,TOYO,D,H,A,H,A,-117.8896332,34.58000946,27,0,HL,M,1,0
90774840,5,1,2018,959,3,A,A,C,N,M,A,N,B,2002,TOYT,D,W,A,H,A,-118.4027939,34.19561005,72,0,GM,M,1,0
90930393,1,1,2019,304,2,A,A,E,Y,M,A,N,R,2004,FORD,D,H,A,H,C,-118.0440903,34.038517,55,0,FL,M,1,0
91037386,2,1,2019,1452,4,A,A,C,N,M,A,N,B,2002,TOYO,D,H,A,H,A,-118.1229935,34.07145691,27,0,GL,M,1,0
91037386,2,2,2019,1452,4,A,A,C,N,M,A,N,B,2002,TOYO,D,H,A,H,A,-118.1229935,34.07145691,27,0,GL,M,3,0
91138552,1,1,2019,1508,3,B,A,C,Y,M,A,N,B,2019,DODG,D,B,B,H,A,-118.3002777,33.95038223,53,0,GM,M,1,0
91138552,1,2,2019,1508,3,B,A,C,Y,M,A,N,B,2019,DODG,D,B,B,H,A,-118.3002777,33.95038223,52,0,GM,M,3,0
91138552,1,3,2019,1508,3,B,A,C,Y,M,A,N,B,2019,DODG,D,B,B,H,A,-118.3002777,33.95038223,53,0,GP,M,4,0
91158355,1,1,2019,2340,2,B,A,E,Y,M,B,A,M,1999,TOYO,D,H,A,H,D,-118.5331955,34.52129364,55,0,GL,M,1,0
8366968,2,1,2017,1301,7,A,A,C,N,M,A,N,H,2016,CHEVROLET,D,H,A,H,A,-118.0738339,33.97246633,47,0,GM,M,3,0
8415373,1,1,2017,755,3,A,A,D,Y,M,A,N,E,2007,FORD,D,W,A,H,A,-118.046622,33.896202,51,0,GM,M,1,0
8457934,1,1,2017,1100,4,A,A,D,Y,M,A,N,B,1999,FORD,D,H,A,H,A,-117.8423571,33.98253435,61,0,GM,M,1,3
8627507,3,1,2018,1355,2,A,A,C,N,F,A,N,A,2018,TOYOTA,D,H,A,H,A,-118.4834976,34.19390869,38,0,GM,F,1,0
8628771,2,1,2018,1535,1,A,A,C,N,M,A,N,A,1999,TOYOTA,D,B,A,H,A,-118.3350983,34.02132034,8,0,GM,F,2,0
8628771,2,2,2018,1535,1,A,A,C,N,M,A,N,A,1999,TOYOTA,D,B,A,H,A,-118.3350983,34.02132034,67,0,GM,F,3,0
8919849,1,1,2019,1510,5,A,A,B,Y,M,A,N,B,2015,GMC,D,H,A,H,A,-118.3308868,33.97565842,25,0,GM,M,3,0
